user_id,event_time,event_type,product_id,session_id,platform,ingestion_timestamp
user_579,2024-02-18 15:36:37,page_view,,session_956,ios,2025-06-11T22:11:00.146879
user_445,2024-02-22 08:08:34,purchase,product_33,session_791,ios,2025-06-11T22:11:00.146879
user_103,2024-02-03 21:37:39,add_to_cart,product_16,session_1582,tv,2025-06-11T22:11:00.146879
user_411,2024-02-18 08:28:21,page_view,,session_1928,ios,2025-06-11T22:11:00.146879
user_692,2024-01-11 05:45:19,add_to_cart,product_8,session_1059,tv,2025-06-11T22:11:00.146879
user_422,2024-01-18 03:05:58,purchase,product_16,session_395,tv,2025-06-11T22:11:00.146879
user_668,2024-02-08 17:34:05,page_view,,session_222,android,2025-06-11T22:11:00.146879
user_481,2024-01-17 10:33:17,purchase,product_26,session_1929,tv,2025-06-11T22:11:00.146879
user_69,2024-02-24 16:39:59,purchase,product_18,session_222,ios,2025-06-11T22:11:00.146879
user_173,2024-02-01 09:15:03,"

login
",,session_475,tv,2025-06-11T22:11:00.146879
user_354,2024-02-19 00:29:33,page_view,,session_1395,tv,2025-06-11T22:11:00.146879
user_738,2024-02-21 16:16:52,page_view,,session_1283,web,2025-06-11T22:11:00.146879
user_949,2024-01-01 12:38:25,page_view,,session_184,android,2025-06-11T22:11:00.146879
user_11,2024-01-01 18:14:38,page_view,,session_431,android,2025-06-11T22:11:00.146879
user_11,2024-01-01 12:01:31,page_view,,session_1203,tv,2025-06-11T22:11:00.146879
user_11,2024-01-01 11:45:44,page_view,,session_1196,web,2025-06-11T22:11:00.146879
user_11,2024-01-01 10:15:40,page_view,,session_338,tv,2025-06-11T22:11:00.146879
user_163,2024-01-01 19:39:06,page_view,,session_1948,tv,2025-06-11T22:11:00.146879
user_163,2024-01-01 15:57:36,page_view,,session_281,web,2025-06-11T22:11:00.146879
user_163,2024-01-01 13:30:09,purchase,product_5,session_219,tv,2025-06-11T22:11:00.146879
user_163,2024-01-01 05:44:14,page_view,,session_221,android,2025-06-11T22:11:00.146879
user_118,2024-01-01 14:54:19,purchase,product_19,session_1979,ios,2025-06-11T22:11:00.146879
user_118,2024-01-01 08:23:01,page_view,,session_291,ios,2025-06-11T22:11:00.146879
user_118,2024-01-01 00:01:13,purchase,product_44,session_1661,web,2025-06-11T22:11:00.146879
user_682,2024-01-01 14:53:21,page_view,,session_1539,web,2025-06-11T22:11:00.146879
user_682,2024-01-01 17:46:32,purchase,product_19,session_251,web,2025-06-11T22:11:00.146879
user_682,2024-01-01 02:24:04,page_view,,session_1079,tv,2025-06-11T22:11:00.146879
user_682,2024-01-01 18:00:37,purchase,product_13,session_1904,tv,2025-06-11T22:11:00.146879
user_969,2024-01-01 14:18:40,page_view,,session_1959,android,2025-06-11T22:11:00.146879
user_883,2024-01-01 05:06:45,page_view,,session_739,ios,2025-06-11T22:11:00.146879
user_883,2024-01-01 18:52:36,"

login
",,session_170,android,2025-06-11T22:11:00.146879
user_662,2024-01-01 18:13:17,add_to_cart,product_50,session_1887,android,2025-06-11T22:11:00.146879
user_662,2024-01-01 21:39:17,page_view,,session_138,android,2025-06-11T22:11:00.146879
user_662,2024-01-01 04:41:26,"

login
",,session_1458,tv,2025-06-11T22:11:00.146879
user_662,2024-01-01 12:47:54,page_view,,session_1410,android,2025-06-11T22:11:00.146879
user_662,2024-01-01 01:13:14,page_view,,session_1218,tv,2025-06-11T22:11:00.146879
user_151,2024-01-01 23:34:11,"

login
",,session_249,ios,2025-06-11T22:11:00.146879
user_151,2024-01-01 03:10:20,page_view,,session_832,ios,2025-06-11T22:11:00.146879
user_197,2024-01-01 01:31:13,purchase,product_24,session_1681,ios,2025-06-11T22:11:00.146879
user_197,2024-01-01 13:46:07,page_view,,session_329,web,2025-06-11T22:11:00.146879
user_197,2024-01-01 07:08:25,purchase,product_23,session_1071,ios,2025-06-11T22:11:00.146879
user_197,2024-01-01 15:17:20,add_to_cart,product_8,session_741,android,2025-06-11T22:11:00.146879
user_197,2024-01-01 22:15:48,"

login
",,session_1860,android,2025-06-11T22:11:00.146879
user_289,2024-01-01 08:38:58,add_to_cart,product_19,session_1396,ios,2025-06-11T22:11:00.146879
user_289,2024-01-01 15:44:31,page_view,,session_1654,ios,2025-06-11T22:11:00.146879
user_289,2024-01-01 10:20:55,purchase,product_22,session_7,android,2025-06-11T22:11:00.146879
user_289,2024-01-01 10:08:38,page_view,,session_1630,tv,2025-06-11T22:11:00.146879
user_289,2024-01-01 22:58:24,purchase,product_23,session_1043,android,2025-06-11T22:11:00.146879
user_717,2024-01-01 10:41:35,purchase,product_3,session_1529,android,2025-06-11T22:11:00.146879
user_717,2024-01-01 07:50:58,add_to_cart,product_7,session_1798,ios,2025-06-11T22:11:00.146879
user_717,2024-01-01 18:45:38,purchase,product_11,session_835,ios,2025-06-11T22:11:00.146879
user_717,2024-01-01 21:05:36,page_view,,session_1907,ios,2025-06-11T22:11:00.146879
user_717,2024-01-01 06:42:21,add_to_cart,product_11,session_1897,web,2025-06-11T22:11:00.146879
user_486,2024-01-01 20:24:00,page_view,,session_1414,web,2025-06-11T22:11:00.146879
user_315,2024-01-01 22:45:14,purchase,product_10,session_1273,android,2025-06-11T22:11:00.146879
user_347,2024-01-01 20:33:28,page_view,,session_626,tv,2025-06-11T22:11:00.146879
user_347,2024-01-01 02:16:06,purchase,product_40,session_533,android,2025-06-11T22:11:00.146879
user_223,2024-01-01 00:40:10,page_view,,session_1459,web,2025-06-11T22:11:00.146879
user_223,2024-01-01 12:53:05,purchase,product_15,session_1531,android,2025-06-11T22:11:00.146879
user_865,2024-01-01 12:11:50,page_view,,session_1577,ios,2025-06-11T22:11:00.146879
user_238,2024-01-01 07:55:18,purchase,product_23,session_1498,web,2025-06-11T22:11:00.146879
user_238,2024-01-01 01:52:04,page_view,,session_711,web,2025-06-11T22:11:00.146879
user_141,2024-01-01 07:27:00,add_to_cart,product_17,session_1848,android,2025-06-11T22:11:00.146879
user_141,2024-01-01 01:09:31,page_view,,session_1924,tv,2025-06-11T22:11:00.146879
user_141,2024-01-01 15:21:52,purchase,product_18,session_1123,ios,2025-06-11T22:11:00.146879
user_141,2024-01-01 10:47:54,page_view,,session_1273,tv,2025-06-11T22:11:00.146879
user_141,2024-01-01 21:12:52,purchase,product_46,session_1666,web,2025-06-11T22:11:00.146879
user_399,2024-01-01 03:03:47,page_view,,session_1654,android,2025-06-11T22:11:00.146879
user_399,2024-01-01 16:54:45,purchase,product_39,session_467,android,2025-06-11T22:11:00.146879
user_399,2024-01-01 03:43:55,page_view,,session_1628,ios,2025-06-11T22:11:00.146879
user_70,2024-01-01 01:23:25,page_view,,session_384,web,2025-06-11T22:11:00.146879
user_75,2024-01-01 14:16:55,add_to_cart,product_44,session_216,tv,2025-06-11T22:11:00.146879
user_75,2024-01-01 16:25:15,page_view,,session_1177,web,2025-06-11T22:11:00.146879
user_75,2024-01-01 00:37:58,page_view,,session_602,android,2025-06-11T22:11:00.146879
user_693,2024-01-01 02:24:02,"

login
",,session_1339,android,2025-06-11T22:11:00.146879
user_693,2024-01-01 13:41:17,"

login
",,session_202,ios,2025-06-11T22:11:00.146879
user_644,2024-01-01 06:01:37,purchase,product_22,session_1406,web,2025-06-11T22:11:00.146879
user_644,2024-01-01 03:49:54,page_view,,session_439,web,2025-06-11T22:11:00.146879
user_644,2024-01-01 13:12:58,page_view,,session_298,ios,2025-06-11T22:11:00.146879
user_644,2024-01-01 10:17:56,purchase,product_25,session_1802,web,2025-06-11T22:11:00.146879
user_713,2024-01-01 02:44:29,page_view,,session_456,tv,2025-06-11T22:11:00.146879
user_988,2024-01-01 03:32:18,"

login
",,session_319,web,2025-06-11T22:11:00.146879
user_988,2024-01-01 23:58:18,page_view,,session_314,android,2025-06-11T22:11:00.146879
user_988,2024-01-01 22:23:48,"

login
",,session_988,ios,2025-06-11T22:11:00.146879
user_870,2024-01-01 15:47:46,add_to_cart,product_2,session_155,tv,2025-06-11T22:11:00.146879
user_870,2024-01-01 01:43:26,purchase,product_29,session_719,ios,2025-06-11T22:11:00.146879
user_870,2024-01-01 05:49:56,page_view,,session_1810,tv,2025-06-11T22:11:00.146879
user_870,2024-01-01 07:53:42,purchase,product_3,session_1208,ios,2025-06-11T22:11:00.146879
user_870,2024-01-01 21:16:55,page_view,,session_1588,ios,2025-06-11T22:11:00.146879
user_523,2024-01-01 16:10:54,purchase,product_27,session_462,ios,2025-06-11T22:11:00.146879
user_496,2024-01-01 09:30:24,purchase,product_45,session_1869,ios,2025-06-11T22:11:00.146879
user_158,2024-01-01 10:34:20,page_view,,session_1318,tv,2025-06-11T22:11:00.146879
user_158,2024-01-01 00:30:54,add_to_cart,product_49,session_399,tv,2025-06-11T22:11:00.146879
user_158,2024-01-01 15:25:18,add_to_cart,product_42,session_1597,android,2025-06-11T22:11:00.146879
user_158,2024-01-01 16:23:54,page_view,,session_13,android,2025-06-11T22:11:00.146879
user_158,2024-01-01 18:20:32,add_to_cart,product_37,session_56,tv,2025-06-11T22:11:00.146879
user_747,2024-01-01 11:35:42,page_view,,session_587,tv,2025-06-11T22:11:00.146879
user_532,2024-01-01 15:01:22,page_view,,session_829,ios,2025-06-11T22:11:00.146879
user_532,2024-01-01 13:00:29,purchase,product_14,session_1086,android,2025-06-11T22:11:00.146879
user_340,2024-01-01 15:30:18,purchase,product_19,session_674,tv,2025-06-11T22:11:00.146879
user_340,2024-01-01 07:00:10,page_view,,session_650,ios,2025-06-11T22:11:00.146879
user_340,2024-01-01 21:00:35,purchase,product_20,session_767,ios,2025-06-11T22:11:00.146879
user_242,2024-01-01 15:00:16,purchase,product_5,session_1977,web,2025-06-11T22:11:00.146879
user_242,2024-01-01 21:02:22,add_to_cart,product_10,session_859,android,2025-06-11T22:11:00.146879
user_242,2024-01-01 19:01:57,add_to_cart,product_34,session_626,ios,2025-06-11T22:11:00.146879
user_127,2024-01-01 22:37:09,page_view,,session_471,tv,2025-06-11T22:11:00.146879
user_127,2024-01-01 14:17:17,purchase,product_46,session_324,android,2025-06-11T22:11:00.146879
user_127,2024-01-01 13:04:06,purchase,product_9,session_1652,android,2025-06-11T22:11:00.146879
user_654,2024-01-01 15:07:54,page_view,,session_3,tv,2025-06-11T22:11:00.146879
user_654,2024-01-01 21:02:06,purchase,product_15,session_1874,android,2025-06-11T22:11:00.146879
user_654,2024-01-01 03:40:34,page_view,,session_273,tv,2025-06-11T22:11:00.146879
user_654,2024-01-01 11:04:27,page_view,,session_2000,android,2025-06-11T22:11:00.146879
user_968,2024-01-01 16:21:42,purchase,product_40,session_1423,web,2025-06-11T22:11:00.146879
user_968,2024-01-01 01:53:54,purchase,product_23,session_354,android,2025-06-11T22:11:00.146879
user_968,2024-01-01 15:05:42,add_to_cart,product_5,session_369,tv,2025-06-11T22:11:00.146879
user_968,2024-01-01 21:24:53,add_to_cart,product_45,session_1642,ios,2025-06-11T22:11:00.146879
user_505,2024-01-01 01:44:24,"

login
",,session_523,android,2025-06-11T22:11:00.146879
user_505,2024-01-01 12:55:10,add_to_cart,product_1,session_223,ios,2025-06-11T22:11:00.146879
user_505,2024-01-01 00:00:41,purchase,product_5,session_1158,ios,2025-06-11T22:11:00.146879
user_505,2024-01-01 13:02:24,page_view,,session_1713,web,2025-06-11T22:11:00.146879
user_505,2024-01-01 03:16:59,page_view,,session_1944,tv,2025-06-11T22:11:00.146879
user_673,2024-01-01 14:03:58,page_view,,session_304,web,2025-06-11T22:11:00.146879
user_673,2024-01-01 06:58:05,add_to_cart,product_12,session_355,tv,2025-06-11T22:11:00.146879
user_673,2024-01-01 11:44:34,purchase,product_20,session_1028,tv,2025-06-11T22:11:00.146879
user_673,2024-01-01 17:52:06,page_view,,session_1087,web,2025-06-11T22:11:00.146879
user_209,2024-01-01 14:49:32,page_view,,session_593,ios,2025-06-11T22:11:00.146879
user_209,2024-01-01 23:18:12,page_view,,session_771,web,2025-06-11T22:11:00.146879
user_209,2024-01-01 06:22:24,page_view,,session_628,web,2025-06-11T22:11:00.146879
user_209,2024-01-01 16:09:08,"

login
",,session_1154,ios,2025-06-11T22:11:00.146879
user_209,2024-01-01 11:01:00,purchase,product_48,session_1163,web,2025-06-11T22:11:00.146879
user_273,2024-01-01 04:59:30,page_view,,session_502,android,2025-06-11T22:11:00.146879
user_273,2024-01-01 01:56:41,purchase,product_14,session_866,android,2025-06-11T22:11:00.146879
user_273,2024-01-01 23:22:57,purchase,product_10,session_1812,tv,2025-06-11T22:11:00.146879
user_273,2024-01-01 10:22:12,purchase,product_14,session_367,ios,2025-06-11T22:11:00.146879
user_138,2024-01-01 04:22:31,page_view,,session_1636,web,2025-06-11T22:11:00.146879
user_138,2024-01-01 21:30:15,add_to_cart,product_37,session_289,ios,2025-06-11T22:11:00.146879
user_683,2024-01-01 14:18:31,page_view,,session_665,tv,2025-06-11T22:11:00.146879
user_683,2024-01-01 18:03:07,purchase,product_43,session_562,tv,2025-06-11T22:11:00.146879
user_813,2024-01-01 19:17:30,purchase,product_25,session_1418,web,2025-06-11T22:11:00.146879
user_813,2024-01-01 08:40:31,add_to_cart,product_26,session_402,tv,2025-06-11T22:11:00.146879
user_813,2024-01-01 06:30:09,page_view,,session_1108,ios,2025-06-11T22:11:00.146879
user_813,2024-01-01 14:04:46,page_view,,session_1940,android,2025-06-11T22:11:00.146879
user_813,2024-01-01 21:18:53,page_view,,session_858,web,2025-06-11T22:11:00.146879
user_76,2024-01-01 12:55:31,"

login
",,session_613,tv,2025-06-11T22:11:00.146879
user_76,2024-01-01 19:01:38,page_view,,session_1934,web,2025-06-11T22:11:00.146879
user_76,2024-01-01 05:34:43,page_view,,session_996,web,2025-06-11T22:11:00.146879
user_76,2024-01-01 00:58:45,"

login
",,session_996,web,2025-06-11T22:11:00.146879
user_543,2024-01-01 12:30:45,add_to_cart,product_49,session_1871,android,2025-06-11T22:11:00.146879
user_543,2024-01-01 20:59:36,purchase,product_27,session_1256,ios,2025-06-11T22:11:00.146879
user_543,2024-01-01 07:21:37,page_view,,session_56,android,2025-06-11T22:11:00.146879
user_543,2024-01-01 03:59:06,add_to_cart,product_49,session_565,web,2025-06-11T22:11:00.146879
user_543,2024-01-01 05:17:12,page_view,,session_1939,android,2025-06-11T22:11:00.146879
user_656,2024-01-01 03:59:56,purchase,product_40,session_1979,android,2025-06-11T22:11:00.146879
user_656,2024-01-01 07:32:40,page_view,,session_1816,android,2025-06-11T22:11:00.146879
user_418,2024-01-01 08:18:53,add_to_cart,product_16,session_1813,android,2025-06-11T22:11:00.146879
user_418,2024-01-01 16:21:37,purchase,product_19,session_738,tv,2025-06-11T22:11:00.146879
user_418,2024-01-01 04:51:40,add_to_cart,product_41,session_1115,tv,2025-06-11T22:11:00.146879
user_418,2024-01-01 22:55:23,add_to_cart,product_48,session_842,web,2025-06-11T22:11:00.146879
user_418,2024-01-01 15:34:19,page_view,,session_1820,android,2025-06-11T22:11:00.146879
user_721,2024-01-01 16:53:48,page_view,,session_60,web,2025-06-11T22:11:00.146879
user_721,2024-01-01 23:00:38,purchase,product_11,session_262,ios,2025-06-11T22:11:00.146879
user_721,2024-01-01 08:20:59,purchase,product_28,session_1713,web,2025-06-11T22:11:00.146879
user_678,2024-01-01 04:22:01,"

login
",,session_1016,tv,2025-06-11T22:11:00.146879
user_678,2024-01-01 13:08:31,purchase,product_37,session_479,ios,2025-06-11T22:11:00.146879
user_678,2024-01-01 02:08:37,add_to_cart,product_2,session_877,ios,2025-06-11T22:11:00.146879
user_777,2024-01-01 08:02:34,purchase,product_27,session_1226,tv,2025-06-11T22:11:00.146879
user_777,2024-01-01 10:30:32,page_view,,session_763,ios,2025-06-11T22:11:00.146879
user_777,2024-01-01 01:24:02,add_to_cart,product_40,session_22,web,2025-06-11T22:11:00.146879
user_777,2024-01-01 12:55:09,page_view,,session_2,ios,2025-06-11T22:11:00.146879
user_777,2024-01-01 23:40:50,page_view,,session_504,tv,2025-06-11T22:11:00.146879
user_434,2024-01-01 01:01:17,purchase,product_42,session_378,web,2025-06-11T22:11:00.146879
user_434,2024-01-01 04:35:15,add_to_cart,product_37,session_1590,ios,2025-06-11T22:11:00.146879
user_434,2024-01-01 17:14:00,add_to_cart,product_23,session_659,ios,2025-06-11T22:11:00.146879
user_714,2024-01-01 06:05:46,add_to_cart,product_22,session_1114,android,2025-06-11T22:11:00.146879
user_714,2024-01-01 07:09:53,add_to_cart,product_49,session_1025,android,2025-06-11T22:11:00.146879
user_714,2024-01-01 02:52:51,page_view,,session_418,android,2025-06-11T22:11:00.146879
user_714,2024-01-01 20:30:24,purchase,product_20,session_179,android,2025-06-11T22:11:00.146879
user_133,2024-01-01 08:10:46,add_to_cart,product_15,session_332,tv,2025-06-11T22:11:00.146879
user_746,2024-01-01 22:32:12,purchase,product_48,session_218,android,2025-06-11T22:11:00.146879
user_746,2024-01-01 22:20:24,page_view,,session_712,ios,2025-06-11T22:11:00.146879
user_746,2024-01-01 19:22:12,page_view,,session_1031,android,2025-06-11T22:11:00.146879
user_746,2024-01-01 02:20:02,purchase,product_15,session_362,tv,2025-06-11T22:11:00.146879
user_103,2024-01-01 23:57:07,purchase,product_18,session_1140,android,2025-06-11T22:11:00.146879
user_103,2024-01-01 16:06:01,add_to_cart,product_26,session_675,ios,2025-06-11T22:11:00.146879
user_103,2024-01-01 14:28:33,purchase,product_18,session_594,ios,2025-06-11T22:11:00.146879
user_103,2024-01-01 00:55:10,"

login
",,session_1166,android,2025-06-11T22:11:00.146879
user_103,2024-01-01 03:59:55,"

login
",,session_782,tv,2025-06-11T22:11:00.146879
user_448,2024-01-01 09:39:06,purchase,product_17,session_799,web,2025-06-11T22:11:00.146879
user_448,2024-01-01 11:25:38,purchase,product_25,session_1657,ios,2025-06-11T22:11:00.146879
user_448,2024-01-01 18:48:10,page_view,,session_599,web,2025-06-11T22:11:00.146879
user_448,2024-01-01 07:27:18,purchase,product_43,session_1965,android,2025-06-11T22:11:00.146879
user_510,2024-01-01 01:33:30,add_to_cart,product_47,session_492,web,2025-06-11T22:11:00.146879
user_510,2024-01-01 07:53:31,"

login
",,session_142,ios,2025-06-11T22:11:00.146879
user_510,2024-01-01 14:32:50,page_view,,session_405,web,2025-06-11T22:11:00.146879
user_199,2024-01-01 07:47:54,add_to_cart,product_18,session_1847,android,2025-06-11T22:11:00.146879
user_199,2024-01-01 23:01:24,add_to_cart,product_29,session_1524,web,2025-06-11T22:11:00.146879
user_199,2024-01-01 02:32:58,add_to_cart,product_24,session_983,web,2025-06-11T22:11:00.146879
user_61,2024-01-01 02:23:37,page_view,,session_435,ios,2025-06-11T22:11:00.146879
user_61,2024-01-01 00:24:39,add_to_cart,product_32,session_1580,tv,2025-06-11T22:11:00.146879
user_61,2024-01-01 20:00:16,purchase,product_17,session_810,ios,2025-06-11T22:11:00.146879
user_61,2024-01-01 01:51:46,purchase,product_13,session_840,android,2025-06-11T22:11:00.146879
user_61,2024-01-01 15:14:17,page_view,,session_1889,android,2025-06-11T22:11:00.146879
user_646,2024-01-01 00:42:35,purchase,product_27,session_11,android,2025-06-11T22:11:00.146879
user_987,2024-01-01 03:06:52,page_view,,session_971,android,2025-06-11T22:11:00.146879
user_987,2024-01-01 21:52:08,page_view,,session_1846,android,2025-06-11T22:11:00.146879
user_301,2024-01-01 03:36:14,purchase,product_27,session_1860,web,2025-06-11T22:11:00.146879
user_301,2024-01-01 17:15:36,purchase,product_46,session_657,android,2025-06-11T22:11:00.146879
user_301,2024-01-01 20:19:49,add_to_cart,product_8,session_1948,tv,2025-06-11T22:11:00.146879
user_948,2024-01-01 19:01:07,add_to_cart,product_37,session_1743,ios,2025-06-11T22:11:00.146879
user_948,2024-01-01 15:54:46,page_view,,session_350,tv,2025-06-11T22:11:00.146879
user_948,2024-01-01 17:18:57,add_to_cart,product_30,session_342,android,2025-06-11T22:11:00.146879
user_67,2024-01-01 11:42:20,page_view,,session_286,tv,2025-06-11T22:11:00.146879
user_67,2024-01-01 00:27:07,"

login
",,session_130,ios,2025-06-11T22:11:00.146879
user_67,2024-01-01 20:28:11,purchase,product_26,session_229,ios,2025-06-11T22:11:00.146879
user_67,2024-01-01 18:40:38,purchase,product_26,session_744,tv,2025-06-11T22:11:00.146879
user_67,2024-01-01 10:37:15,add_to_cart,product_6,session_1026,tv,2025-06-11T22:11:00.146879
user_370,2024-01-01 14:25:39,purchase,product_8,session_1069,tv,2025-06-11T22:11:00.146879
user_370,2024-01-01 04:59:48,add_to_cart,product_22,session_1663,tv,2025-06-11T22:11:00.146879
user_370,2024-01-01 05:28:36,page_view,,session_683,web,2025-06-11T22:11:00.146879
user_370,2024-01-01 11:08:10,page_view,,session_600,web,2025-06-11T22:11:00.146879
user_649,2024-01-01 16:15:25,purchase,product_50,session_1320,web,2025-06-11T22:11:00.146879
user_649,2024-01-01 09:34:51,"

login
",,session_168,android,2025-06-11T22:11:00.146879
user_285,2024-01-01 22:08:37,page_view,,session_151,web,2025-06-11T22:11:00.146879
user_285,2024-01-01 23:53:18,page_view,,session_1851,ios,2025-06-11T22:11:00.146879
user_285,2024-01-01 07:30:37,add_to_cart,product_22,session_400,web,2025-06-11T22:11:00.146879
user_285,2024-01-01 06:02:30,purchase,product_9,session_137,android,2025-06-11T22:11:00.146879
user_285,2024-01-01 01:08:46,page_view,,session_457,android,2025-06-11T22:11:00.146879
user_327,2024-01-01 09:45:51,page_view,,session_425,android,2025-06-11T22:11:00.146879
user_327,2024-01-01 06:23:55,purchase,product_45,session_752,web,2025-06-11T22:11:00.146879
user_327,2024-01-01 18:51:00,add_to_cart,product_50,session_737,android,2025-06-11T22:11:00.146879
user_327,2024-01-01 16:46:26,page_view,,session_1386,android,2025-06-11T22:11:00.146879
user_327,2024-01-01 07:44:46,page_view,,session_691,tv,2025-06-11T22:11:00.146879
user_840,2024-01-01 16:14:51,purchase,product_44,session_1859,ios,2025-06-11T22:11:00.146879
user_840,2024-01-01 17:47:17,add_to_cart,product_36,session_936,android,2025-06-11T22:11:00.146879
user_840,2024-01-01 05:12:41,"

login
",,session_1008,android,2025-06-11T22:11:00.146879
user_850,2024-01-01 08:01:05,purchase,product_23,session_1365,tv,2025-06-11T22:11:00.146879
user_850,2024-01-01 23:02:57,page_view,,session_741,tv,2025-06-11T22:11:00.146879
user_850,2024-01-01 05:02:57,add_to_cart,product_50,session_1445,web,2025-06-11T22:11:00.146879
user_554,2024-01-01 20:01:13,add_to_cart,product_23,session_357,tv,2025-06-11T22:11:00.146879
user_554,2024-01-01 12:05:18,page_view,,session_1482,web,2025-06-11T22:11:00.146879
user_554,2024-01-01 04:39:46,"

login
",,session_457,android,2025-06-11T22:11:00.146879
user_772,2024-01-01 15:35:01,purchase,product_22,session_506,ios,2025-06-11T22:11:00.146879
user_772,2024-01-01 11:05:50,page_view,,session_1522,ios,2025-06-11T22:11:00.146879
user_33,2024-01-02 02:02:39,purchase,product_22,session_954,web,2025-06-11T22:11:00.146879
user_747,2024-01-02 10:24:57,page_view,,session_327,web,2025-06-11T22:11:00.146879
user_763,2024-01-02 20:30:07,page_view,,session_1044,android,2025-06-11T22:11:00.146879
user_633,2024-01-02 04:54:39,purchase,product_33,session_506,tv,2025-06-11T22:11:00.146879
user_812,2024-01-02 13:33:57,purchase,product_25,session_704,tv,2025-06-11T22:11:00.146879
user_812,2024-01-02 06:38:15,add_to_cart,product_40,session_56,ios,2025-06-11T22:11:00.146879
user_812,2024-01-02 15:31:09,add_to_cart,product_30,session_461,android,2025-06-11T22:11:00.146879
user_812,2024-01-02 21:01:14,"

login
",,session_172,android,2025-06-11T22:11:00.146879
user_812,2024-01-02 00:13:09,purchase,product_25,session_134,web,2025-06-11T22:11:00.146879
user_872,2024-01-02 15:52:05,add_to_cart,product_43,session_1211,ios,2025-06-11T22:11:00.146879
user_164,2024-01-02 21:19:32,purchase,product_38,session_1996,ios,2025-06-11T22:11:00.146879
user_164,2024-01-02 11:47:39,page_view,,session_1094,web,2025-06-11T22:11:00.146879
user_164,2024-01-02 07:03:44,page_view,,session_378,android,2025-06-11T22:11:00.146879
user_164,2024-01-02 13:39:11,page_view,,session_400,android,2025-06-11T22:11:00.146879
user_164,2024-01-02 17:18:12,add_to_cart,product_44,session_730,ios,2025-06-11T22:11:00.146879
user_923,2024-01-02 20:52:45,page_view,,session_792,web,2025-06-11T22:11:00.146879
user_923,2024-01-02 14:01:54,purchase,product_32,session_47,android,2025-06-11T22:11:00.146879
user_934,2024-01-02 05:54:20,page_view,,session_1561,android,2025-06-11T22:11:00.146879
user_934,2024-01-02 07:41:51,add_to_cart,product_27,session_953,android,2025-06-11T22:11:00.146879
user_393,2024-01-02 17:25:23,page_view,,session_125,tv,2025-06-11T22:11:00.146879
user_393,2024-01-02 22:15:41,page_view,,session_1677,web,2025-06-11T22:11:00.146879
user_393,2024-01-02 13:44:24,purchase,product_27,session_1047,tv,2025-06-11T22:11:00.146879
user_61,2024-01-02 12:50:39,purchase,product_41,session_1898,ios,2025-06-11T22:11:00.146879
user_61,2024-01-02 00:12:20,"

login
",,session_1855,android,2025-06-11T22:11:00.146879
user_61,2024-01-02 18:13:04,"

login
",,session_1849,android,2025-06-11T22:11:00.146879
user_61,2024-01-02 22:08:09,page_view,,session_993,tv,2025-06-11T22:11:00.146879
user_188,2024-01-02 22:17:51,page_view,,session_1282,ios,2025-06-11T22:11:00.146879
user_188,2024-01-02 05:39:27,purchase,product_48,session_653,tv,2025-06-11T22:11:00.146879
user_188,2024-01-02 21:12:11,"

login
",,session_1680,tv,2025-06-11T22:11:00.146879
user_603,2024-01-02 00:34:50,purchase,product_5,session_1898,ios,2025-06-11T22:11:00.146879
user_270,2024-01-02 01:03:42,purchase,product_15,session_171,android,2025-06-11T22:11:00.146879
user_815,2024-01-02 03:44:10,purchase,product_46,session_536,tv,2025-06-11T22:11:00.146879
user_815,2024-01-02 08:36:42,page_view,,session_1730,tv,2025-06-11T22:11:00.146879
user_63,2024-01-02 18:59:52,add_to_cart,product_35,session_1251,tv,2025-06-11T22:11:00.146879
user_325,2024-01-02 15:33:47,purchase,product_2,session_922,tv,2025-06-11T22:11:00.146879
user_256,2024-01-02 09:09:11,purchase,product_5,session_1641,android,2025-06-11T22:11:00.146879
user_182,2024-01-02 15:53:44,page_view,,session_993,android,2025-06-11T22:11:00.146879
user_182,2024-01-02 13:56:49,page_view,,session_929,tv,2025-06-11T22:11:00.146879
user_182,2024-01-02 21:24:46,page_view,,session_1467,ios,2025-06-11T22:11:00.146879
user_324,2024-01-02 21:31:20,page_view,,session_600,web,2025-06-11T22:11:00.146879
user_324,2024-01-02 16:18:46,"

login
",,session_183,web,2025-06-11T22:11:00.146879
user_525,2024-01-02 20:23:38,page_view,,session_1377,android,2025-06-11T22:11:00.146879
user_525,2024-01-02 19:09:25,page_view,,session_1973,tv,2025-06-11T22:11:00.146879
user_525,2024-01-02 02:07:04,page_view,,session_882,tv,2025-06-11T22:11:00.146879
user_525,2024-01-02 18:43:21,purchase,product_48,session_282,web,2025-06-11T22:11:00.146879
user_984,2024-01-02 22:49:24,add_to_cart,product_49,session_1270,ios,2025-06-11T22:11:00.146879
user_805,2024-01-02 03:07:25,page_view,,session_1211,tv,2025-06-11T22:11:00.146879
user_805,2024-01-02 14:17:46,page_view,,session_1527,android,2025-06-11T22:11:00.146879
user_805,2024-01-02 07:52:29,page_view,,session_363,android,2025-06-11T22:11:00.146879
user_805,2024-01-02 23:06:37,add_to_cart,product_37,session_1573,ios,2025-06-11T22:11:00.146879
user_805,2024-01-02 14:02:18,page_view,,session_341,ios,2025-06-11T22:11:00.146879
user_384,2024-01-02 12:46:58,"

login
",,session_899,tv,2025-06-11T22:11:00.146879
user_384,2024-01-02 18:59:22,add_to_cart,product_22,session_1719,tv,2025-06-11T22:11:00.146879
